"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2019,"DAC member","United Kingdom","United Kingdom",12,16,"Department for Business, Energy and Industrial Strategy",2019002903,"GCRF_UKSA_IDN_UKSA062","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1425.59467840735,1425.59467840735,0,0,1425.59467840735,1425.59467840735,11000,"Donor Government",43040,"IV.2. Other Multisector","Rural development","C01","Grant",110,"PEATLAND ASSESSMENT IN SE ASIA BY SATELLITE (PASSES)","Rural land policy and management",NA,1,"Not targeted",16916
2019,"DAC member","United States","United States",302,1,"Agency for International Development",2019018337,"76_55870","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,2166.481,2166.481,0,0,2166.481,2166.481,11001,"Central Government",41030,"IV.1. General Environment Protection","Biodiversity","C01","Grant",110,"USFS INTER-AGENCY AGREEMENT (IAA)","The focus of this IAA with the USFS is the first sub-purpose, or 'Intermediate Result', of the USAID/Brazil Environment Strategy: 'Biodiversity conservation efforts strengthened in priority protected areas.' USFS will provide technical assistance to the Ministry of Environment, the Chico Mendes Institute for Biodiversity (which manages national parks and other protected areas) and other GOB agencies working in biodiversity conservation. Of particular interest will be work related to land use planning, concessions planning, facilitating public use of protected areas, and economic studies including assessments of supply chains of sustainably produced or collected products. (IM# 57639; GCC-SL indirect: $2,400,000)",NA,1,"Principal",18224
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019002317,"201622182","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3358.33427,3358.33427,0,0,3358.33427,3358.33427,11003,"Public corporations",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"FOCAL AREA PROGRAMME CLIMATE AND ENERGY - SAGEN - 3","The use of favourable frame conditions for energy efficiency and renewable energies have improved.",NA,1,"Not targeted",7978
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019002508,"201722156","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,559.72238,559.72238,0,0,559.72238,559.72238,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY SYSTEMS OF THE FUTURE II","The integration of renewable energy and energy efficiency into the Brazilian energy system has been improved.",NA,1,"Significant",7986
2019,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety",2019013740,"19_I_373_CHN_G_ Low","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,5597.22378,5597.22378,0,0,5597.22378,5597.22378,11003,"Public corporations",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"SUPPORTING THE LOW CARBON DEVELOPMENT OF JIANGSU PROVINCE PHASE III","The project supports the Jiangsu Development and Reform Commission in drafting holistic energy strategies adapted to the requirements of cities and industry sectors. It focuses on providing advice on integrated, innovative energy systems, especially in terms of energy streams and materials flows, increased energy efficiency and renewable energies.",NA,1,"Not targeted",8254
2019,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research",2019014181,"01DN19026","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,49.73469,49.73469,0,0,49.73469,49.73469,51000,"University, college or other teaching institution, research institute or think-tank",23230,"II.3. Energy","Solar energy for centralised grids","D02","Grant",110,"COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS)","SolarNet will prepare for two EU projects that combine data pooling, quality management, method development and standardization of analytical techniques with big data analytics to make the use of photovoltaics more efficient and cost-effective. - Energy technologies and energy efficiency",NA,1,"Not targeted",8289
2019,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research",2019014253,"01DP19002","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,268.47383,268.47383,0,0,268.47383,268.47383,51000,"University, college or other teaching institution, research institute or think-tank",23182,"II.3. Energy","Energy research","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Photovoltaic (PV) system integration for sustainable urban development in Viet Nam - Energy technologies and energy efficiency",NA,1,"Not targeted",8294
2019,"DAC member","United States","United States",302,12,"Trade and Development Agency",2019007400,"70_8489","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,773.708,773.708,0,0,773.708,773.708,62000,"Private sector in recipient country",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","D02","Grant",110,"COMPESA SMART UTILITY ROAD MAP, THROUGH COMPANHIA PERNAMBUCANA DE SANEAMENTO S.A.","This grant provides funding to support a Feasibility Study for a Pernambuco Water Sector Energy Efficiency Project for Companhia Pernambucana de Saneamento (Compesa) in Brazil. Implementation of the project would provide many opportunities for the export of U.S. goods and services.",NA,1,"Not targeted",17951
2019,"DAC member","United States","United States",302,12,"Trade and Development Agency",2019007402,"70_8491","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,773.708,773.708,0,0,773.708,773.708,61000,"Private sector in provider country",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","D02","Grant",110,"COMPESA SMART UTILITY ROAD MAP, THROUGH ENTERPRISE - UNITED STATES UNKNOWN","This grant provides funding to support a Feasibility Study for a Pernambuco Water Sector Energy Efficiency Project for Companhia Pernambucana de Saneamento (Compesa) in Brazil. Implementation of the project would provide many opportunities for the export of U.S. goods and services.",NA,1,"Not targeted",17952
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank",2019000846,"LN3775-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,9260,9260,NA,NA,9260,9260,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"MUMBAI METRO RAIL SYSTEMS PROJECT","The project will support the implementation of the Mumbai Metro Rail System through the (i) design, manufacture, testing, and maintenance of 378 energy-efficient rolling stock carriages; (ii) procurement, installation, and testing of an advanced signaling, train control, and platform access system for 58 kilometers (km) of metro lines; and (iii) establishment of a Mumbai metro operations organization. The project will contribute to the development of a modern and safe rail-based urban transit system in Mumbai city, which will reduce pollution and traffic congestion, increase public transport ridership, and improve the overall quality of the city s transport system.",0,1,"Significant",264
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank",2019000846,"LN3775-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,916740,916740,NA,NA,916740,916740,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"MUMBAI METRO RAIL SYSTEMS PROJECT","The project will support the implementation of the Mumbai Metro Rail System through the (i) design, manufacture, testing, and maintenance of 378 energy-efficient rolling stock carriages; (ii) procurement, installation, and testing of an advanced signaling, train control, and platform access system for 58 kilometers (km) of metro lines; and (iii) establishment of a Mumbai metro operations organization. The project will contribute to the development of a modern and safe rail-based urban transit system in Mumbai city, which will reduce pollution and traffic congestion, increase public transport ridership, and improve the overall quality of the city s transport system.",0,1,"Significant",265
